,Date,Store,DayOfWeek,Sales,Open,Promo,StateHoliday,SchoolHoliday
567392,2014-05-24,608.0,6.0,4348.0,1.0,0.0,0,0.0
567393,2014-05-24,602.0,6.0,5221.0,1.0,0.0,0,0.0
567394,2014-05-24,697.0,6.0,9477.0,1.0,0.0,0,0.0
567395,2014-05-24,629.0,6.0,7373.0,1.0,0.0,0,
567396,2014-05-24,699.0,6.0,6978.0,1.0,,0,0.0
567397,2014-05-24,800.0,6.0,5399.0,1.0,0.0,0,0.0
567398,2014-05-24,799.0,6.0,8778.0,1.0,0.0,0,0.0
567399,2014-05-24,798.0,6.0,3134.0,1.0,0.0,0,0.0
567400,2014-05-24,797.0,6.0,4598.0,1.0,0.0,0,0.0
567401,2014-05-24,796.0,6.0,4673.0,1.0,0.0,0,0.0
567402,2014-05-24,795.0,6.0,3140.0,1.0,0.0,0,0.0
567403,2014-05-24,794.0,6.0,2557.0,1.0,0.0,0,
567404,2014-05-24,793.0,6.0,4159.0,1.0,0.0,0,0.0
567405,2014-05-24,792.0,6.0,4688.0,,0.0,0,0.0
567406,2014-05-24,791.0,6.0,6167.0,,0.0,0,0.0
567407,2014-05-24,790.0,6.0,7455.0,1.0,0.0,0,0.0
567408,2014-05-24,,6.0,2396.0,1.0,0.0,0,0.0
567409,2014-05-24,788.0,6.0,15751.0,1.0,0.0,0,0.0
567410,2014-05-24,787.0,6.0,6963.0,1.0,0.0,0,0.0
567411,2014-05-24,786.0,6.0,1329.0,1.0,0.0,,0.0
567412,2014-05-24,785.0,6.0,6178.0,1.0,0.0,0,0.0
567413,2014-05-24,784.0,6.0,6425.0,1.0,0.0,0,0.0
567414,2014-05-24,770.0,6.0,4297.0,1.0,0.0,0,0.0
567415,2014-05-24,771.0,6.0,4785.0,1.0,0.0,0,0.0
567416,2014-05-24,772.0,6.0,3166.0,1.0,0.0,0,
567417,2014-05-24,773.0,6.0,3646.0,1.0,0.0,0,0.0
567418,2014-05-24,774.0,6.0,3742.0,1.0,0.0,0,0.0
567419,2014-05-24,775.0,6.0,9697.0,1.0,0.0,0,0.0
567420,2014-05-24,802.0,6.0,5926.0,1.0,0.0,0,0.0
567421,2014-05-24,776.0,6.0,3211.0,1.0,0.0,0,0.0
567422,2014-05-24,778.0,6.0,4433.0,1.0,0.0,0,0.0
567423,2014-05-24,779.0,6.0,2658.0,1.0,0.0,0,0.0
567425,2014-05-24,781.0,6.0,2432.0,1.0,0.0,0,0.0
567426,2014-05-24,782.0,6.0,4886.0,1.0,0.0,0,0.0
567427,2014-05-24,783.0,6.0,5446.0,1.0,0.0,0,0.0
567428,2014-05-24,777.0,6.0,3957.0,1.0,0.0,0,0.0
567429,2014-05-24,769.0,6.0,9024.0,1.0,0.0,0,0.0
567430,2014-05-24,803.0,6.0,4429.0,1.0,0.0,0,0.0
567431,2014-05-24,805.0,6.0,4217.0,1.0,0.0,0,0.0
567432,2014-05-24,698.0,6.0,14659.0,1.0,0.0,0,0.0
567433,2014-05-24,835.0,6.0,3868.0,1.0,0.0,0,0.0
567434,2014-05-24,834.0,6.0,3385.0,1.0,0.0,0,0.0
567435,2014-05-24,833.0,6.0,4673.0,1.0,0.0,0,0.0
567436,2014-05-24,832.0,6.0,6147.0,1.0,0.0,0,0.0
567437,2014-05-24,,6.0,9326.0,1.0,0.0,0,0.0
567438,2014-05-24,830.0,6.0,3496.0,1.0,0.0,0,0.0
567439,2014-05-24,829.0,6.0,5445.0,1.0,0.0,0,0.0
567440,2014-05-24,828.0,6.0,2817.0,1.0,0.0,0,0.0
567442,2014-05-24,826.0,6.0,5803.0,1.0,0.0,0,0.0
567443,2014-05-24,825.0,6.0,3955.0,1.0,0.0,0,0.0
567444,2014-05-24,824.0,6.0,5081.0,1.0,0.0,0,0.0
567445,2014-05-24,823.0,6.0,4364.0,1.0,0.0,0,0.0
567446,2014-05-24,822.0,6.0,6691.0,1.0,0.0,0,0.0
567447,2014-05-24,821.0,6.0,4712.0,1.0,0.0,0,0.0
567448,2014-05-24,820.0,6.0,12576.0,1.0,0.0,0,0.0
567449,2014-05-24,,6.0,5795.0,1.0,0.0,0,0.0
567450,2014-05-24,807.0,6.0,9188.0,1.0,0.0,0,0.0
567451,2014-05-24,808.0,6.0,4664.0,1.0,0.0,0,0.0
567452,2014-05-24,809.0,6.0,5897.0,1.0,0.0,0,0.0
567453,2014-05-24,810.0,6.0,6327.0,1.0,0.0,0,0.0
567454,2014-05-24,811.0,6.0,4686.0,1.0,0.0,0,0.0
567455,2014-05-24,804.0,6.0,5216.0,1.0,0.0,0,0.0
567456,2014-05-24,812.0,6.0,2730.0,1.0,0.0,0,0.0
567457,2014-05-24,814.0,6.0,5232.0,1.0,0.0,0,0.0
567458,2014-05-24,815.0,6.0,6157.0,1.0,0.0,0,0.0
567459,2014-05-24,816.0,6.0,3688.0,1.0,0.0,,0.0
567460,2014-05-24,817.0,6.0,14598.0,1.0,0.0,0,0.0
567461,2014-05-24,818.0,6.0,4331.0,1.0,0.0,0,0.0
567462,2014-05-24,819.0,6.0,5142.0,1.0,0.0,0,0.0
567463,2014-05-24,813.0,6.0,3934.0,1.0,0.0,0,0.0
567464,2014-05-24,768.0,6.0,9392.0,1.0,0.0,0,0.0
567465,2014-05-24,801.0,,2964.0,1.0,0.0,0,0.0
567466,2014-05-24,766.0,6.0,5639.0,1.0,0.0,0,0.0
567467,2014-05-24,730.0,6.0,6810.0,1.0,0.0,0,0.0
567468,2014-05-24,729.0,6.0,8529.0,1.0,0.0,0,0.0
567469,2014-05-24,728.0,6.0,5553.0,1.0,0.0,0,0.0
567470,2014-05-24,727.0,6.0,2505.0,1.0,0.0,0,0.0
567471,2014-05-24,726.0,6.0,5381.0,1.0,0.0,0,0.0
567472,2014-05-24,725.0,6.0,4573.0,1.0,0.0,0,0.0
567473,2014-05-24,724.0,6.0,5374.0,1.0,0.0,0,0.0
567474,2014-05-24,723.0,6.0,7324.0,1.0,0.0,0,0.0
567475,2014-05-24,722.0,6.0,9076.0,1.0,0.0,0,
567476,2014-05-24,721.0,6.0,6806.0,1.0,0.0,0,0.0
567477,2014-05-24,720.0,6.0,5534.0,1.0,0.0,0,0.0
567478,2014-05-24,719.0,6.0,5181.0,1.0,0.0,0,0.0
567479,2014-05-24,718.0,6.0,5584.0,1.0,0.0,0,0.0
567480,2014-05-24,717.0,6.0,3447.0,1.0,0.0,0,0.0
567481,2014-05-24,716.0,6.0,5915.0,1.0,0.0,0,0.0
567482,2014-05-24,715.0,6.0,2210.0,1.0,0.0,0,0.0
567484,2014-05-24,767.0,6.0,3525.0,1.0,0.0,0,0.0
567485,2014-05-24,701.0,6.0,4971.0,1.0,0.0,0,0.0
567486,2014-05-24,702.0,6.0,3299.0,1.0,0.0,0,0.0
567487,2014-05-24,703.0,6.0,2133.0,1.0,0.0,0,0.0
567488,2014-05-24,704.0,6.0,6659.0,1.0,0.0,0,0.0
567489,2014-05-24,705.0,6.0,4492.0,1.0,0.0,0,0.0
567490,2014-05-24,731.0,6.0,7450.0,1.0,0.0,0,0.0
567491,2014-05-24,706.0,6.0,6436.0,1.0,0.0,0,0.0
567492,2014-05-24,708.0,6.0,4966.0,1.0,0.0,0,0.0
567494,2014-05-24,710.0,6.0,4218.0,1.0,0.0,0,0.0
567495,2014-05-24,711.0,6.0,4937.0,1.0,0.0,0,0.0
567496,2014-05-24,712.0,6.0,5447.0,1.0,0.0,0,0.0
567497,2014-05-24,713.0,6.0,9770.0,1.0,0.0,0,0.0
567498,2014-05-24,707.0,6.0,4472.0,1.0,0.0,0,0.0
567499,2014-05-24,732.0,6.0,5789.0,1.0,0.0,0,0.0
567500,2014-05-24,700.0,6.0,2002.0,1.0,0.0,0,0.0
567501,2014-05-24,734.0,6.0,3187.0,1.0,0.0,0,0.0
567502,2014-05-24,752.0,6.0,3022.0,1.0,0.0,0,0.0
567503,2014-05-24,753.0,6.0,6978.0,1.0,0.0,0,0.0
567504,2014-05-24,754.0,6.0,4094.0,1.0,0.0,0,0.0
567505,2014-05-24,755.0,6.0,7342.0,1.0,0.0,0,0.0
567506,2014-05-24,756.0,6.0,17819.0,1.0,0.0,0,0.0
567507,2014-05-24,757.0,6.0,4777.0,1.0,0.0,0,0.0
567508,2014-05-24,751.0,6.0,3427.0,1.0,,0,0.0
567509,2014-05-24,758.0,6.0,3468.0,1.0,0.0,0,0.0
567510,2014-05-24,760.0,6.0,8194.0,1.0,0.0,0,0.0
567511,2014-05-24,761.0,6.0,6373.0,1.0,0.0,0,0.0
567512,2014-05-24,762.0,6.0,3825.0,1.0,0.0,0,0.0
567513,2014-05-24,763.0,6.0,5099.0,1.0,0.0,0,0.0
567514,2014-05-24,764.0,6.0,1735.0,1.0,0.0,0,0.0
567515,2014-05-24,733.0,6.0,12268.0,1.0,0.0,0,0.0
567516,2014-05-24,759.0,6.0,4854.0,1.0,0.0,0,0.0
567517,2014-05-24,750.0,6.0,5089.0,,,0,0.0
567518,2014-05-24,765.0,6.0,5312.0,1.0,0.0,0,0.0
567519,2014-05-24,748.0,6.0,5246.0,1.0,0.0,0,0.0
567520,2014-05-24,749.0,6.0,1991.0,1.0,0.0,0,0.0
567521,2014-05-24,735.0,6.0,3330.0,1.0,0.0,0,0.0
567522,2014-05-24,736.0,6.0,4789.0,1.0,0.0,0,0.0
567523,2014-05-24,737.0,6.0,3943.0,1.0,0.0,0,0.0
567524,2014-05-24,739.0,6.0,8314.0,1.0,0.0,0,0.0
567525,2014-05-24,740.0,6.0,6920.0,1.0,0.0,0,0.0
567526,2014-05-24,738.0,6.0,7224.0,1.0,,0,0.0
567527,2014-05-24,742.0,6.0,6829.0,1.0,0.0,0,0.0
567528,2014-05-24,743.0,6.0,2199.0,,0.0,0,0.0
567529,2014-05-24,744.0,6.0,7051.0,1.0,0.0,0,0.0
567530,2014-05-24,745.0,6.0,3236.0,1.0,0.0,0,0.0
567531,2014-05-24,746.0,6.0,5752.0,1.0,0.0,0,0.0
567532,2014-05-24,747.0,6.0,5679.0,1.0,0.0,0,0.0
567533,2014-05-24,741.0,6.0,6332.0,1.0,0.0,0,0.0
567561,2014-05-25,353.0,7.0,7026.0,1.0,0.0,0,0.0
567604,2014-05-25,310.0,7.0,1899.0,1.0,0.0,0,0.0
567615,2014-05-25,299.0,7.0,3008.0,,0.0,0,0.0
567680,2014-05-25,512.0,7.0,5766.0,1.0,0.0,0,0.0
567695,2014-05-25,494.0,7.0,7878.0,1.0,0.0,0,0.0
567725,2014-05-25,524.0,7.0,1729.0,1.0,0.0,0,0.0
567732,2014-05-25,530.0,7.0,4462.0,1.0,0.0,0,0.0
567759,2014-05-25,433.0,,1236.0,1.0,0.0,0,0.0
567764,2014-05-25,423.0,7.0,13276.0,1.0,0.0,0,0.0
567777,2014-05-25,453.0,7.0,2825.0,1.0,0.0,0,0.0
567828,2014-05-25,85.0,7.0,11655.0,1.0,0.0,0,
567859,2014-05-25,122.0,7.0,2211.0,1.0,0.0,0,0.0
567984,2014-05-25,209.0,7.0,1405.0,1.0,,0,
567988,2014-05-25,274.0,7.0,6124.0,1.0,0.0,0,0.0
568000,2014-05-25,262.0,,28967.0,1.0,0.0,,0.0
568003,2014-05-25,259.0,7.0,14883.0,1.0,0.0,0,0.0
568100,2014-05-25,931.0,7.0,1591.0,1.0,0.0,0,0.0
568148,2014-05-25,948.0,7.0,8814.0,1.0,0.0,0,0.0
568164,2014-05-25,867.0,7.0,1370.0,1.0,0.0,0,0.0
568168,2014-05-25,863.0,7.0,1954.0,1.0,0.0,0,0.0
568255,2014-05-25,1081.0,7.0,5515.0,1.0,0.0,0,0.0
568283,2014-05-25,1099.0,7.0,3315.0,1.0,0.0,0,0.0
568296,2014-05-25,1097.0,7.0,11166.0,1.0,0.0,0,0.0
568337,2014-05-25,1045.0,7.0,3625.0,1.0,,0,0.0
568419,2014-05-25,682.0,7.0,7321.0,1.0,0.0,0,0.0
568436,2014-05-25,676.0,7.0,11089.0,1.0,0.0,0,0.0
568453,2014-05-25,578.0,7.0,4016.0,1.0,0.0,0,0.0
568462,2014-05-25,,7.0,18574.0,1.0,0.0,0,0.0
568529,2014-05-25,769.0,7.0,9174.0,1.0,0.0,0,0.0
568616,2014-05-25,733.0,7.0,14153.0,1.0,0.0,0,0.0
568617,2014-05-25,732.0,7.0,2074.0,1.0,0.0,0,0.0
568649,2014-05-26,369.0,1.0,5450.0,1.0,0.0,0,0.0
568650,2014-05-26,370.0,1.0,5845.0,1.0,0.0,0,0.0
568651,2014-05-26,371.0,1.0,4977.0,1.0,0.0,0,0.0
568652,2014-05-26,372.0,1.0,6950.0,1.0,0.0,0,0.0
568653,2014-05-26,373.0,1.0,2998.0,1.0,,0,0.0
568654,2014-05-26,374.0,1.0,6448.0,1.0,0.0,0,0.0
568655,2014-05-26,377.0,1.0,5663.0,1.0,0.0,0,0.0
568656,2014-05-26,376.0,1.0,7391.0,1.0,0.0,0,0.0
568657,2014-05-26,378.0,1.0,5743.0,1.0,0.0,0,0.0
568658,2014-05-26,379.0,1.0,2977.0,,0.0,0,0.0
568659,2014-05-26,380.0,1.0,11368.0,1.0,0.0,0,0.0
568660,2014-05-26,368.0,1.0,6762.0,1.0,0.0,0,0.0
568661,2014-05-26,375.0,1.0,7369.0,1.0,0.0,0,0.0
568662,2014-05-26,367.0,1.0,3721.0,1.0,0.0,0,0.0
568663,2014-05-26,351.0,1.0,4465.0,1.0,0.0,0,0.0
568664,2014-05-26,365.0,1.0,4059.0,1.0,0.0,0,0.0
568665,2014-05-26,381.0,1.0,9874.0,1.0,0.0,0,0.0
568666,2014-05-26,352.0,1.0,4758.0,1.0,0.0,0,0.0
568667,2014-05-26,353.0,,5824.0,1.0,0.0,0,0.0
568668,2014-05-26,354.0,1.0,6378.0,1.0,0.0,0,0.0
568669,2014-05-26,355.0,1.0,8521.0,,0.0,0,0.0
568670,2014-05-26,356.0,1.0,4573.0,1.0,0.0,0,0.0
568671,2014-05-26,366.0,1.0,5695.0,1.0,0.0,0,0.0
568672,2014-05-26,357.0,1.0,6184.0,1.0,0.0,0,0.0
568673,2014-05-26,359.0,1.0,6245.0,1.0,0.0,0,0.0
568674,2014-05-26,360.0,1.0,5850.0,1.0,0.0,0,0.0
568675,2014-05-26,361.0,1.0,4761.0,1.0,0.0,0,0.0
568676,2014-05-26,362.0,1.0,7011.0,1.0,0.0,0,0.0
568677,2014-05-26,363.0,1.0,6799.0,1.0,0.0,0,0.0
568678,2014-05-26,364.0,1.0,4300.0,1.0,0.0,0,0.0
568679,2014-05-26,358.0,1.0,8342.0,1.0,0.0,0,0.0
568680,2014-05-26,382.0,1.0,6615.0,1.0,0.0,0,0.0
568681,2014-05-26,415.0,1.0,5860.0,1.0,0.0,0,0.0
568682,2014-05-26,384.0,1.0,7364.0,1.0,0.0,0,0.0
568683,2014-05-26,281.0,1.0,4351.0,1.0,0.0,0,0.0
568684,2014-05-26,414.0,1.0,4925.0,1.0,0.0,0,0.0
568685,2014-05-26,413.0,1.0,5978.0,1.0,0.0,0,0.0
568686,2014-05-26,412.0,1.0,7791.0,1.0,0.0,0,0.0
568687,2014-05-26,411.0,1.0,7070.0,1.0,0.0,0,0.0
568688,2014-05-26,410.0,1.0,5205.0,1.0,0.0,0,0.0
568689,2014-05-26,409.0,1.0,4221.0,1.0,0.0,0,0.0
568690,2014-05-26,408.0,1.0,3831.0,1.0,0.0,0,0.0
568691,2014-05-26,407.0,1.0,3331.0,1.0,0.0,0,0.0
568692,2014-05-26,406.0,1.0,5344.0,1.0,0.0,0,0.0
568694,2014-05-26,404.0,1.0,4471.0,1.0,0.0,,0.0
568695,2014-05-26,403.0,1.0,6116.0,1.0,0.0,0,0.0
568696,2014-05-26,402.0,1.0,4605.0,1.0,0.0,0,0.0
568697,2014-05-26,401.0,1.0,6546.0,1.0,0.0,0,0.0
568698,2014-05-26,400.0,1.0,7520.0,1.0,0.0,0,0.0
568699,2014-05-26,399.0,1.0,4895.0,1.0,0.0,0,0.0
568700,2014-05-26,385.0,1.0,5998.0,1.0,0.0,0,0.0
568701,2014-05-26,386.0,1.0,5349.0,1.0,0.0,0,0.0
568702,2014-05-26,387.0,1.0,6879.0,1.0,0.0,0,0.0
568703,2014-05-26,388.0,1.0,8785.0,1.0,0.0,0,0.0
568704,2014-05-26,389.0,1.0,9926.0,1.0,0.0,0,0.0
568705,2014-05-26,390.0,1.0,10260.0,1.0,0.0,0,0.0
568706,2014-05-26,383.0,1.0,13790.0,1.0,0.0,0,0.0
568707,2014-05-26,391.0,1.0,4760.0,1.0,0.0,0,0.0
568708,2014-05-26,393.0,1.0,3960.0,1.0,0.0,0,0.0
568709,2014-05-26,394.0,1.0,4452.0,1.0,,0,
568710,2014-05-26,395.0,1.0,3954.0,1.0,0.0,0,0.0
568711,2014-05-26,396.0,1.0,10251.0,1.0,0.0,0,0.0
568712,2014-05-26,397.0,1.0,4022.0,1.0,0.0,0,0.0
568713,2014-05-26,398.0,1.0,3507.0,1.0,0.0,0,0.0
568714,2014-05-26,392.0,1.0,5605.0,1.0,0.0,0,0.0
568715,2014-05-26,350.0,1.0,5393.0,1.0,0.0,0,0.0
568716,2014-05-26,316.0,1.0,8630.0,1.0,0.0,0,0.0
568717,2014-05-26,348.0,1.0,9090.0,1.0,0.0,0,0.0
568718,2014-05-26,311.0,1.0,5802.0,1.0,0.0,0,0.0
568719,2014-05-26,310.0,1.0,7797.0,1.0,0.0,0,0.0
568720,2014-05-26,309.0,1.0,5046.0,1.0,0.0,0,0.0
568721,2014-05-26,308.0,1.0,7148.0,1.0,0.0,0,0.0
568722,2014-05-26,307.0,1.0,2193.0,1.0,0.0,0,0.0
568723,2014-05-26,306.0,1.0,4226.0,1.0,0.0,0,0.0
568725,2014-05-26,304.0,1.0,6311.0,1.0,0.0,0,0.0
568726,2014-05-26,303.0,1.0,4457.0,1.0,0.0,0,0.0
568727,2014-05-26,302.0,1.0,2755.0,1.0,0.0,0,0.0
568728,2014-05-26,301.0,1.0,4845.0,1.0,0.0,0,0.0
568729,2014-05-26,300.0,1.0,5293.0,1.0,0.0,0,0.0
568730,2014-05-26,299.0,1.0,6897.0,1.0,0.0,0,0.0
568731,2014-05-26,298.0,1.0,7318.0,1.0,0.0,0,0.0
568732,2014-05-26,297.0,1.0,6379.0,1.0,0.0,0,0.0
568733,2014-05-26,296.0,1.0,5763.0,1.0,0.0,0,0.0
568734,2014-05-26,295.0,1.0,5146.0,1.0,0.0,0,0.0
568735,2014-05-26,416.0,1.0,9236.0,1.0,0.0,,0.0
568736,2014-05-26,282.0,1.0,4106.0,1.0,0.0,,0.0
568737,2014-05-26,283.0,1.0,5818.0,1.0,0.0,0,0.0
568739,2014-05-26,285.0,1.0,5263.0,1.0,0.0,0,0.0
568740,2014-05-26,286.0,1.0,4227.0,1.0,0.0,0,0.0
568741,2014-05-26,312.0,1.0,4177.0,1.0,0.0,0,0.0
568742,2014-05-26,287.0,,7452.0,1.0,0.0,0,0.0
568743,2014-05-26,289.0,1.0,5394.0,1.0,0.0,0,0.0
568744,2014-05-26,290.0,1.0,5676.0,1.0,0.0,0,0.0
568745,2014-05-26,291.0,1.0,7150.0,1.0,0.0,0,0.0
568746,2014-05-26,292.0,1.0,5945.0,1.0,0.0,0,0.0
568747,2014-05-26,293.0,1.0,5256.0,1.0,0.0,0,0.0
568748,2014-05-26,294.0,1.0,4857.0,1.0,0.0,0,0.0
568749,2014-05-26,288.0,1.0,4406.0,1.0,0.0,0,0.0
568750,2014-05-26,349.0,1.0,8370.0,,0.0,,0.0
568751,2014-05-26,313.0,1.0,5703.0,1.0,0.0,0,0.0
568752,2014-05-26,315.0,1.0,4264.0,1.0,0.0,0,0.0
568753,2014-05-26,347.0,1.0,3962.0,1.0,0.0,0,0.0
568754,2014-05-26,346.0,1.0,6112.0,1.0,0.0,0,0.0
568755,2014-05-26,345.0,1.0,4492.0,1.0,0.0,0,0.0
568756,2014-05-26,344.0,1.0,6551.0,1.0,0.0,0,0.0
568757,2014-05-26,343.0,1.0,5133.0,1.0,0.0,0,0.0
568758,2014-05-26,342.0,1.0,7825.0,1.0,0.0,0,0.0
568759,2014-05-26,341.0,1.0,4939.0,1.0,0.0,0,0.0
568760,2014-05-26,340.0,1.0,5830.0,1.0,0.0,0,0.0
568761,2014-05-26,339.0,1.0,4569.0,1.0,0.0,0,0.0
568762,2014-05-26,338.0,1.0,5965.0,1.0,0.0,0,0.0
568763,2014-05-26,337.0,1.0,4157.0,1.0,0.0,0,0.0
568764,2014-05-26,,1.0,11910.0,1.0,0.0,0,0.0
568765,2014-05-26,335.0,1.0,12575.0,1.0,0.0,0,0.0
568766,2014-05-26,334.0,1.0,4124.0,1.0,0.0,0,0.0
568767,2014-05-26,333.0,1.0,8992.0,,0.0,0,0.0
568768,2014-05-26,332.0,1.0,4225.0,1.0,0.0,0,0.0
568769,2014-05-26,331.0,1.0,5986.0,1.0,0.0,0,0.0
568770,2014-05-26,317.0,1.0,4056.0,1.0,0.0,0,0.0
568771,2014-05-26,318.0,1.0,6410.0,1.0,0.0,0,0.0
568772,2014-05-26,319.0,1.0,6607.0,1.0,0.0,0,0.0
568773,2014-05-26,320.0,1.0,12935.0,1.0,0.0,0,0.0
568774,2014-05-26,321.0,1.0,4607.0,1.0,0.0,0,0.0
568775,2014-05-26,,1.0,4438.0,1.0,0.0,0,0.0
568776,2014-05-26,314.0,1.0,4376.0,1.0,,0,0.0
568777,2014-05-26,323.0,1.0,6162.0,1.0,0.0,0,0.0
568778,2014-05-26,325.0,1.0,4805.0,1.0,0.0,0,
568779,2014-05-26,326.0,1.0,3950.0,1.0,0.0,0,0.0
568780,2014-05-26,327.0,1.0,6178.0,1.0,0.0,0,0.0
568781,2014-05-26,328.0,1.0,4229.0,1.0,0.0,0,0.0
568782,2014-05-26,329.0,1.0,7083.0,1.0,0.0,0,0.0
568783,2014-05-26,330.0,1.0,3393.0,1.0,0.0,0,0.0
568784,2014-05-26,324.0,1.0,5405.0,1.0,0.0,0,0.0
568785,2014-05-26,417.0,1.0,5298.0,1.0,0.0,0,0.0
568786,2014-05-26,486.0,1.0,3477.0,1.0,0.0,0,0.0
568788,2014-05-26,521.0,1.0,3841.0,1.0,0.0,0,0.0
568789,2014-05-26,520.0,1.0,3696.0,1.0,0.0,0,0.0
568790,2014-05-26,519.0,1.0,3601.0,1.0,0.0,0,0.0
568791,2014-05-26,518.0,1.0,4244.0,1.0,0.0,0,0.0
568792,2014-05-26,517.0,1.0,4850.0,1.0,0.0,0,0.0
568793,2014-05-26,516.0,1.0,4707.0,1.0,0.0,0,0.0
568795,2014-05-26,514.0,1.0,4264.0,1.0,0.0,0,0.0
568796,2014-05-26,513.0,1.0,16094.0,1.0,0.0,0,0.0
568797,2014-05-26,512.0,1.0,4922.0,1.0,0.0,0,0.0
568798,2014-05-26,511.0,1.0,5869.0,1.0,0.0,0,0.0
568799,2014-05-26,510.0,1.0,7320.0,1.0,0.0,0,0.0
568800,2014-05-26,509.0,1.0,4948.0,1.0,0.0,0,0.0
568801,2014-05-26,508.0,1.0,4819.0,1.0,0.0,0,0.0
568802,2014-05-26,507.0,1.0,6258.0,1.0,0.0,0,0.0
568803,2014-05-26,506.0,1.0,6411.0,1.0,0.0,0,0.0
568804,2014-05-26,505.0,1.0,4148.0,1.0,0.0,0,0.0
568805,2014-05-26,491.0,1.0,5521.0,1.0,0.0,0,0.0
568806,2014-05-26,492.0,1.0,6114.0,1.0,0.0,0,0.0
568807,2014-05-26,493.0,1.0,6514.0,,0.0,0,0.0
568808,2014-05-26,494.0,1.0,6594.0,1.0,0.0,0,0.0
568809,2014-05-26,495.0,1.0,4793.0,1.0,0.0,0,0.0
568810,2014-05-26,496.0,1.0,7009.0,1.0,0.0,0,0.0
568811,2014-05-26,522.0,1.0,6074.0,1.0,0.0,0,0.0
568812,2014-05-26,497.0,1.0,7416.0,1.0,0.0,0,0.0
568813,2014-05-26,499.0,1.0,4265.0,1.0,0.0,0,0.0
568814,2014-05-26,500.0,1.0,5453.0,1.0,0.0,0,0.0
568815,2014-05-26,501.0,1.0,4022.0,1.0,0.0,0,0.0
568816,2014-05-26,502.0,1.0,9419.0,1.0,0.0,0,0.0
568817,2014-05-26,503.0,1.0,5062.0,1.0,0.0,0,0.0
568818,2014-05-26,504.0,1.0,5762.0,1.0,0.0,0,0.0
568819,2014-05-26,498.0,1.0,6699.0,1.0,0.0,,0.0
568820,2014-05-26,490.0,1.0,6510.0,1.0,0.0,0,
568821,2014-05-26,523.0,1.0,13352.0,1.0,0.0,0,0.0
568822,2014-05-26,525.0,1.0,8856.0,1.0,0.0,0,0.0
568823,2014-05-26,280.0,1.0,5090.0,1.0,0.0,0,0.0
568824,2014-05-26,555.0,1.0,4055.0,1.0,0.0,0,0.0
568825,2014-05-26,554.0,1.0,5095.0,1.0,0.0,0,0.0
568826,2014-05-26,,1.0,5829.0,1.0,0.0,0,0.0
568827,2014-05-26,552.0,1.0,5761.0,1.0,0.0,0,0.0
568828,2014-05-26,551.0,1.0,5758.0,1.0,0.0,0,0.0
568829,2014-05-26,550.0,1.0,5298.0,1.0,0.0,0,0.0
568830,2014-05-26,549.0,1.0,4292.0,1.0,0.0,0,0.0
568831,2014-05-26,548.0,1.0,3696.0,1.0,0.0,0,0.0
568832,2014-05-26,547.0,1.0,5489.0,1.0,0.0,0,0.0
568833,2014-05-26,546.0,1.0,15186.0,1.0,0.0,0,0.0
568834,2014-05-26,,1.0,8794.0,1.0,0.0,0,0.0
568835,2014-05-26,544.0,1.0,12496.0,1.0,0.0,0,0.0
568836,2014-05-26,543.0,1.0,1519.0,1.0,0.0,0,0.0
568837,2014-05-26,542.0,1.0,5320.0,1.0,,0,0.0
568838,2014-05-26,541.0,1.0,5415.0,,,0,0.0
568839,2014-05-26,540.0,1.0,4306.0,1.0,0.0,0,0.0
568840,2014-05-26,526.0,1.0,10313.0,1.0,0.0,0,0.0
568841,2014-05-26,527.0,1.0,8929.0,1.0,0.0,0,0.0
568842,2014-05-26,528.0,1.0,8690.0,1.0,0.0,0,0.0
568843,2014-05-26,529.0,1.0,6586.0,1.0,,0,0.0
568844,2014-05-26,530.0,1.0,5474.0,1.0,0.0,0,0.0
568845,2014-05-26,531.0,1.0,4294.0,1.0,0.0,0,0.0
568846,2014-05-26,524.0,,7926.0,1.0,0.0,0,0.0
568847,2014-05-26,532.0,1.0,10727.0,1.0,0.0,0,0.0
568848,2014-05-26,534.0,1.0,5232.0,1.0,0.0,0,0.0
568849,2014-05-26,535.0,1.0,7049.0,1.0,0.0,0,0.0
568850,2014-05-26,536.0,1.0,6331.0,1.0,0.0,0,0.0
568851,2014-05-26,537.0,1.0,4758.0,,0.0,,0.0
568852,2014-05-26,538.0,1.0,4241.0,1.0,0.0,0,0.0
568853,2014-05-26,539.0,1.0,10059.0,1.0,0.0,0,0.0
568854,2014-05-26,533.0,1.0,9260.0,1.0,0.0,0,0.0
568855,2014-05-26,418.0,1.0,4107.0,1.0,0.0,0,0.0
568856,2014-05-26,489.0,1.0,6101.0,1.0,0.0,0,0.0
568857,2014-05-26,487.0,1.0,5275.0,1.0,0.0,0,0.0
568858,2014-05-26,450.0,1.0,6550.0,1.0,0.0,0,0.0
568859,2014-05-26,,1.0,9273.0,1.0,0.0,0,0.0
568860,2014-05-26,448.0,,7273.0,1.0,0.0,0,0.0
568861,2014-05-26,447.0,1.0,4903.0,1.0,0.0,0,0.0
568862,2014-05-26,446.0,1.0,4267.0,1.0,0.0,0,0.0
568863,2014-05-26,445.0,1.0,6242.0,1.0,,0,0.0
568864,2014-05-26,444.0,1.0,9494.0,1.0,0.0,0,0.0
568865,2014-05-26,443.0,1.0,4071.0,1.0,0.0,0,0.0
